Gene,WT_1,WT_2,WT_3,hnox_1,hnox_2,hnox_3
Pden_3104,17.77583352,17.8518438,17.91627915,18.47602592,18.34140243,18.44784109
Pden_3105,16.03932347,16.20979262,16.05469224,16.79434682,16.79282532,16.70393782
hypA,14.48502952,14.4254733,14.82876764,15.04370421,14.76565105,14.91653862
Pden_3108,18.06579737,18.14834026,18.16156446,18.683321,18.59746998,18.64829742
Pden_3110,14.02340747,14.26778355,14.34213878,14.56513613,14.72081817,14.47209547
Pden_3111,12.9129867,12.99964268,13.53741667,13.58138237,13.44504571,13.97757621
Pden_3112,11.2796534,11.1565152,11.31521316,12.29410611,11.58762641,12.10948139
map,15.27559943,15.21898599,15.02389442,15.59482593,15.43824167,15.40144959
Pden_3119,13.73198492,13.75662903,13.37448514,13.49458392,13.58712454,13.62308985
Pden_3120,16.79462036,16.86724115,16.80926573,16.68085947,16.76805108,16.78723579
Pden_3128,18.70012117,18.72187238,18.79966518,18.75742417,18.56047436,18.43872961
Pden_3129,14.7974751,14.97652249,14.93632655,14.83627263,14.95879931,14.78954865
Pden_3132,11.89164045,12.42535416,12.167121,12.18317383,12.26127031,12.217575
Pden_3139,15.99659622,15.96579991,15.99023385,16.44168284,16.2792685,16.46586426
Pden_3140,21.58107584,21.59236801,21.80967343,22.86277068,23.01338665,22.40215644
Pden_3141,17.77466833,17.71567786,18.00920842,18.89408787,19.0503603,18.45168925
Pden_3143,21.47727422,21.58445297,21.53709724,22.39043922,22.6279019,22.11467127
Pden_3144,13.95410706,14.2916328,14.38020587,15.43018615,15.07861775,15.17118172
Pden_3148,16.21209253,16.32515884,16.26287627,16.39325513,16.2716434,16.37435532
Pden_3152,13.65760491,13.69644268,13.45956683,13.91314594,14.02243379,13.99566314
Pden_3153,15.61476072,15.79769798,15.97819832,16.01570291,16.07515772,16.25018682
Pden_3156,23.54781668,23.52776639,23.49158858,23.54564246,23.40167803,23.62062281
Pden_3157,18.93250885,18.98455851,18.93970275,19.0044884,18.847212,18.81198982
Pden_3159,17.94946949,18.11859699,18.10230932,18.02174765,18.12782326,18.36018343
Pden_3168,15.59468969,15.59417676,15.68641907,15.30014287,15.30850382,15.56324789
Pden_3171,16.54066433,16.67726024,16.67609193,16.78864243,16.74500543,17.04526166
Pden_3172,12.45588834,12.31688349,12.43113815,13.32552445,12.61736463,13.02653257
Pden_3176,18.28437792,18.36251431,18.3309382,18.31090839,18.41992195,18.39747557
Pden_3177,13.33851408,13.26489012,12.90193703,13.40806509,13.34787505,13.74481822
Pden_3190,15.50576605,15.2934535,15.501006,15.40721,15.37278341,15.56348501
vapC,19.31508545,19.25189214,19.23539354,19.38452196,19.29801493,19.38961505
Pden_3193,16.43940903,16.2250973,16.17776158,16.39911351,16.11741844,16.49769384
Pden_3205,16.4817843,16.48456131,16.26297876,16.29751868,16.26319516,16.27584058
Pden_3206,18.48934013,18.7358142,18.69058598,18.80623511,18.78020898,18.69004453
Pden_3209,18.83367705,18.83870733,18.81756955,18.50088234,18.53857402,18.64897593
Pden_3210,13.46969266,13.71664051,13.77764717,13.52468502,13.27850991,13.10811932
Pden_3211,13.06345299,14.01383534,12.82289597,12.69152864,13.11883129,11.82082705
Pden_3212,15.81247684,15.69867274,15.60725497,15.84121378,15.59104777,15.84506536
Pden_3213,15.56579506,15.54937774,15.48288693,15.59793832,15.50081935,15.46357074
Pden_3214,12.92540151,12.74271988,13.29232001,13.24874904,13.13024764,13.27174472
Pden_3215,18.00124869,18.08171853,17.882523,17.73882788,17.73443077,17.93123604
Pden_3216,21.01692426,21.01404164,20.98641028,20.76911402,20.96792543,20.72377472
Pden_3219,14.38743251,14.3980856,14.45739943,13.83333592,13.19573436,14.63470826
Pden_3221,17.38024947,17.39564527,17.36653571,17.28735836,17.26641419,17.45826475
Pden_3224,18.99572019,18.83795997,18.83446153,18.63817577,18.69004052,18.90964712
Pden_3225,13.86332871,13.84963341,13.86763787,13.76070316,13.35813862,13.64014878
Pden_3226,14.51095219,14.44909175,14.68165088,14.40193042,14.08660638,14.20408031
Pden_3227,18.10018135,18.27512696,18.15787635,17.78014935,17.82081459,17.65419591
Pden_3229,21.18405113,21.14864633,21.0791141,20.82702732,20.93668716,20.99190528
Pden_3230,16.7166748,16.78277316,16.99571752,16.71849792,16.98007712,16.17698182
Pden_3231,20.42135641,20.42435677,20.41348694,20.45976636,20.33278346,20.42338955
Pden_3235,18.7223983,18.77882992,18.47056793,18.5700477,18.79791942,19.10057564
Pden_3237,14.9313168,14.93733229,14.83109223,14.75156532,14.83854252,14.8137281
Pden_3243,17.27662109,17.21968611,17.25831548,17.30327884,17.42835556,17.39648023
Pden_3244,16.85667893,16.74513457,16.86137103,16.95468058,17.12407598,17.03222652
Pden_3245,16.0090201,15.92804668,15.91821203,15.95028047,15.92138177,15.86177116
Pden_3248,19.62204776,19.67114978,19.5635541,19.50326926,19.58808431,19.58467588
Pden_3257,13.72183842,13.63501314,13.45899434,13.56068024,13.50074167,13.51402839
Pden_3260,18.11784486,18.22660743,18.10459874,18.09399013,18.18939817,18.23099663
Pden_3264,13.80733109,14.05985702,14.12250249,14.21194188,14.24487175,14.04879552
Pden_3266,18.97378962,18.97561104,18.91199712,19.04854671,18.83029427,19.00890509
Pden_3267,16.3004306,16.2544441,16.33186095,16.45972816,16.42329607,16.45555276
Pden_3273,11.96920823,12.2922734,12.4231184,12.43917165,12.61367094,12.79448672
Pden_3277,11.28638876,10.54806763,11.01074493,11.68046943,11.59928843,11.53161618
Pden_3278,11.93360327,12.05097611,12.01846984,12.50187348,12.24908268,12.15017765
Pden_3287,13.5154065,13.63283166,13.31416695,13.24076369,12.95103393,13.41856842
Pden_3294,19.1302576,19.09572656,19.15143462,19.31884031,19.42299598,19.4232502
Pden_3295,13.80262117,14.29628316,14.44306941,14.19743181,14.52295247,14.51427124
Pden_3299,11.53133514,11.3040205,11.67379642,11.49009156,11.32172602,11.46424699
Pden_3305,17.36182697,17.56101202,17.43872166,17.53347822,17.54733661,17.58638881
Pden_3314,NA,NA,9.56300538,11.00768949,NA,10.55751961
Pden_3330,10.98988976,11.21809864,11.75565074,12.08714972,11.67545366,11.36699578
Pden_3331,14.59579324,14.85097076,14.74407267,14.82474298,14.85128064,14.7305573
Pden_3335,20.05972505,19.90928813,19.95375185,20.09390648,20.01266707,20.22808601
Pden_3341,17.07037643,17.1920746,16.99028002,17.09424925,17.17011416,17.08839083
Pden_3342,14.41212643,14.40872741,14.58480838,14.63021028,14.51330492,14.58023948
Pden_3345,14.64398278,14.16855404,13.80425863,12.8645614,12.24595438,13.90800282
Pden_3347,15.6588518,15.55484585,15.48285173,16.50939334,15.82646805,16.55484684
Pden_3348,14.79558974,14.88691875,14.71841094,14.92103736,14.82225691,15.03016432
Pden_3349,17.40170083,17.63156705,17.54157906,17.60103018,17.4490484,17.78762343
Pden_3350,16.43590628,16.59996392,16.58404048,16.44540566,16.50843331,16.51639688
Pden_3351,18.17404613,18.16566795,18.10517053,18.05726144,18.10076412,18.16689792
Pden_3352,18.42219295,18.42613638,18.27272922,18.16756436,18.30842297,18.33906881
Pden_3355,13.76051698,13.53231846,13.7255252,13.91421648,13.75318455,13.72702555
Pden_3359,18.0639912,18.24683099,18.4466289,17.98167205,18.20104342,17.65642069
Pden_3378,15.37448128,15.74392407,15.29787635,15.51718914,15.562031,15.96871285
vapC,15.00177802,15.05943244,15.13244247,15.03125922,15.02226671,15.30600518
Pden_3383,12.01260479,11.34392895,12.14016302,12.03249462,12.23047411,12.42728079
Pden_3386,15.53853724,15.59077964,15.50966997,15.47546192,15.45716475,15.45128544
Pden_3387,18.18857851,18.24175453,18.28600353,18.25549674,18.14585537,18.19471823
Pden_3390,17.47572337,17.68926453,17.66995006,17.62499808,17.65829924,17.7611392
Pden_3391,17.76432438,17.84069506,17.79939058,17.83964168,17.74188537,17.89050415
Pden_3396,11.37628243,11.71859112,11.60182174,11.33224094,12.34409576,11.29270544
Pden_3404,22.97423535,22.93320284,22.82596784,22.73719389,22.54590294,22.78873835
Pden_3405,15.5774337,15.59559232,15.63365304,15.46015069,15.11413052,15.31355688
Pden_3406,14.99243899,14.85565509,14.58795361,14.46720875,14.61906321,15.05104225
Pden_3407,21.38960829,21.4415143,21.26374568,21.32465592,21.30726742,21.45758827
Pden_3418,13.85341751,13.82258789,13.54701055,13.52923384,13.40162743,13.40491707
Pden_3422,14.23367884,14.59216706,14.45797255,14.55544847,14.47795022,14.31180516
Pden_3424,17.33078493,17.44261266,17.43171816,17.14595297,17.18453169,17.19510379
Pden_3425,17.95711257,18.03677993,18.03692405,17.87133744,17.78822388,17.99698026
pxpA,11.0460775,11.96301088,10.91539793,12.05272743,11.92343621,11.98859751
Pden_3427,16.27960477,16.19151826,16.25669279,15.64458871,15.6402422,15.80903493
Pden_3434,16.91428545,16.98454952,16.85390556,16.98863732,16.93721132,16.9964192
Pden_3435,18.55113865,18.30850933,17.97764378,18.34537917,17.91292243,18.03130513
Pden_3436,15.57032608,15.43357821,15.53664325,15.65767157,15.50635468,15.47654398
Pden_3437,20.10348946,20.11055288,19.93375622,19.98110281,20.14705025,20.18153513
Pden_3439,16.21970174,16.22875095,16.02999559,16.31263471,16.29719011,16.18811871
Pden_3447,17.68578786,17.68255025,17.76918565,17.69128772,17.71881749,17.6921781
Pden_3449,14.21020899,14.1481193,14.475061,14.20065266,14.03877342,14.4734661
Pden_3450,19.76419441,19.84382105,19.83674895,19.43072397,19.27018774,19.26190296
Pden_3456,11.62490896,11.45415585,11.32335074,12.2599314,11.92971645,12.13183815
Pden_3457,12.92541919,13.26454903,12.70834302,12.98582682,12.43090958,12.91115095
Pden_3460,13.01439991,12.75258818,13.21851114,13.10448517,12.44617713,12.86928089
Pden_3463,15.6927016,15.91371923,15.87900198,15.8101602,15.73900924,15.84848875
Pden_3468,11.95690676,12.3537402,12.37145704,12.3256942,11.51139034,12.54055409
Pden_3470,17.02509009,16.92503615,17.19472824,17.12337343,16.94519829,17.04307706
Pden_3473,14.45869363,14.4410431,14.69051764,14.44898036,14.65207457,14.22769832
Pden_3474,12.79396007,12.93418434,12.80309426,13.32990331,13.48030295,13.33566856
Pden_3475,11.33486115,11.01937831,11.77026092,12.04137324,11.35473899,11.378439
Pden_3477,16.56203614,16.60449712,16.63318893,16.65973863,16.56929222,16.71379882
Pden_3479,16.82988569,16.75651642,16.44996752,16.8367197,16.68788173,16.64448227
Pden_3480,18.01554455,17.97251857,17.99496324,17.56527342,17.47919472,17.69124838
Pden_3483,14.56519108,14.53533753,14.51629808,14.60739167,14.33280051,14.48795807
Pden_3484,18.61372889,18.6516989,18.61105279,18.36533067,18.35399687,18.48957207
Pden_3485,13.82193937,13.70750464,13.70478953,13.7886991,13.51527597,13.51252736
Pden_3486,16.69011854,16.74407121,16.76832144,16.59890033,16.56608553,16.86118523
Pden_3487,15.49888981,15.67696683,15.60353658,15.72064966,15.78168244,15.63807223
Pden_3488,18.08120795,18.0026748,17.89236206,17.88123668,17.92447001,18.09584256
Pden_3490,15.49558826,15.60429109,15.51056805,15.78641117,15.55448715,15.52166338
Pden_3491,15.72135137,15.70201701,15.62790268,16.12102508,15.85534693,16.21605386
Pden_3494,14.32277602,14.50602927,14.36630577,14.75923113,14.67274564,14.50696307
Pden_3495,17.29846297,17.47989849,17.34006213,17.52020979,17.46194516,17.66496999
Pden_3496,14.1521519,14.25514972,14.12394778,14.06433074,14.31744886,14.6283754
Pden_3497,19.90577719,19.93555042,19.84399522,19.98136884,19.80307944,19.91938887
Pden_3505,13.93973332,14.12657518,14.1271944,13.93546204,14.27697177,14.30566242
Pden_3510,18.61547691,18.61534376,18.53797412,18.76878116,18.78430609,18.85845597
Pden_3512,18.37100793,18.38690483,18.19509208,18.34219265,18.39308136,18.43099968
Pden_3516,13.69574085,13.81146368,13.86763787,13.70889931,13.99585491,13.79010081
Pden_3522,18.50236548,18.52745583,18.35416674,18.5194308,18.38881401,18.5829654
Pden_3526,18.18197841,18.22617911,18.07606645,17.91510806,17.96905205,18.11907388
Pden_3527,21.09288459,21.15034047,21.08477839,19.91370369,19.80598653,20.31313817
Pden_3528,16.93243771,17.05334135,16.96932806,16.89718745,16.77562497,16.81995679
Pden_3530,21.06261439,21.01245556,21.07700246,21.04472801,20.85042991,21.07822672
Pden_3531,18.3133015,18.32558185,18.34712619,18.23185475,18.22228026,18.33351808
Pden_3535,19.86717073,19.77087554,19.83126435,19.72178379,19.80402934,19.79726609
Pden_3540,20.17670189,20.14078903,20.15422463,19.94145259,19.84688927,19.97888517
Pden_3541,16.58558805,16.72209787,16.59564339,16.5289913,16.38392114,16.68098592
Pden_3542,16.36104846,16.38711263,16.42040708,16.40022822,16.20574848,16.45458512
Pden_3543,12.53209949,12.6715055,12.50482098,12.8486723,12.24420105,12.8663624
Pden_3548,18.83676558,18.91276567,18.78799608,18.75621202,18.76052607,18.93771654
Pden_3552,23.18423674,23.22392433,23.18667651,23.03834821,23.0570366,23.15177816
Pden_3553,23.03982032,23.04717906,23.01787936,22.83083238,22.94459083,23.07294193
Pden_3554,19.75976908,19.24156868,19.11414,19.42783781,18.94173475,18.88512578
Pden_3555,18.13343002,18.59385016,18.60160126,18.13632018,18.70626304,18.7055517
Pden_3556,24.05266092,24.02172901,23.94179796,23.7199695,23.9582341,23.88853531
Pden_3557,23.74113323,23.85301628,23.77484545,23.49413711,23.57291724,23.46953027
Pden_3572,18.85077188,18.98652684,18.96490304,18.73462778,18.90195442,18.90604547
Pden_3573,15.88669769,15.73305851,15.84462551,15.9715196,16.09446426,15.63475547
Pden_3574,17.27341162,17.24254977,17.157503,16.50889147,16.51614392,16.82165707
Pden_3577,13.28769214,13.20833882,12.99984207,12.99354535,13.05227509,13.30916824
Pden_3578,17.34117905,17.49720035,17.28762792,17.08368238,17.11772318,17.35324744
Pden_3579,15.65608362,15.9309933,15.8028829,15.77648708,15.51844273,15.47160694
Pden_3581,14.80974208,14.53133661,14.82204962,14.70829946,14.59416548,14.63683451
Pden_3584,12.89637393,13.00650528,12.95744628,12.89229719,12.75641652,12.89142598
Pden_3586,16.49947334,16.46628439,16.5228898,17.09109717,16.75045246,16.93084576
Pden_3588,15.17974217,15.1648663,15.39021457,14.90631753,14.99823228,14.79105371
Pden_3591,20.2806953,20.37980119,20.31892732,20.32318882,20.34194183,20.42478857
Pden_3599,16.34565211,16.4690705,16.51273716,15.81217161,15.83355609,16.03526479
Pden_3602,16.49495221,16.46849117,16.58430299,16.40524963,16.36848611,16.54395304
Pden_3607,14.38986974,14.9121327,14.70144937,14.64506341,14.58873714,14.51882012
Pden_3608,11.62503963,11.59702475,11.34984044,11.73298231,11.86710386,12.23496477
lon,22.19909951,22.05882164,22.25946198,22.13214503,22.24662618,21.94284251
Pden_3610,19.47950332,19.39266519,19.4703188,20.15708962,19.86977083,19.93134824
ileS,23.97394276,24.05644297,24.01949527,23.75812082,24.02849439,23.28068206
Pden_3614,17.50219768,17.48857536,17.41631873,17.7095804,17.61880688,17.63932927
Pden_3615,19.32055886,19.41061985,19.20410843,19.60246986,19.60064403,19.68870486
rnhA,19.66580758,19.57915056,19.4928009,19.58184571,19.59148095,19.59649714
Pden_3618,20.76077238,20.75708974,20.77405188,20.86407113,20.79954342,20.89841098
ispH,21.17425952,21.14001936,21.12297096,21.16677,21.11829524,21.07896738
apt,20.98453527,20.99097603,21.03080058,20.97436741,20.89633871,20.99379171
Pden_3621,19.05142437,19.10662685,18.8969849,19.0575323,18.9205043,18.96573089
Pden_3622,18.71167129,18.65258463,18.70223545,18.63378228,18.60498373,18.60192963
Pden_3623,17.22636776,17.23130553,17.35437007,17.50718777,17.50920943,17.69202319
Pden_3624,18.17910742,18.19485511,18.21026655,18.47889273,18.5477711,18.62617165
Pden_3625,14.95099576,14.86331441,15.04388327,15.02247514,14.93147394,14.52808336
Pden_3628,11.14586429,11.46529707,11.27694367,12.72581249,12.1948405,11.96917402
hemE,21.78769599,21.67105501,21.61228224,21.64932791,21.63230632,21.63919467
hemC,20.65742677,20.62189198,20.64276131,20.66058612,20.62184421,20.71245911
Pden_3632,16.63805812,16.56687938,16.61398395,16.54526356,16.23937646,16.48744747
Pden_3633,21.66431238,21.67232204,21.87663489,21.82687831,21.69467012,21.7127643
Pden_3634,19.23385286,19.23930643,19.3180672,19.50925929,19.16076931,19.3719791
Pden_3635,15.07091742,15.01494072,15.20951105,15.37883008,15.10988617,15.50535821
Pden_3636,21.91780158,22.06987066,22.28504685,22.59922366,22.64136177,22.90321119
Pden_3637,15.73372471,15.77053944,15.88724357,15.65764494,15.83070019,15.83348268
Pden_3638,19.52169529,19.67984741,19.66618306,19.59409203,19.41946213,19.40219306
Pden_3639,16.31243174,16.26945104,16.3575629,16.34062577,16.15473307,16.299176
Pden_3640,19.03612568,19.16171905,19.23257018,18.9788964,18.99888556,18.73344281
Pden_3641,21.04090699,21.01872076,21.12536879,21.05354758,20.83521602,20.75014772
Pden_3642,19.73068456,19.88984386,19.75257165,19.67963261,19.55541101,19.58085329
Pden_3645,19.59389949,19.87777455,20.0076697,19.94418471,20.0065081,20.43373349
Pden_3646,20.91275963,20.84487622,21.12007414,21.03130037,21.12678246,20.8510678
recR,16.75100686,16.88387092,16.8422915,17.01455262,16.6726033,17.03038971
Pden_3648,23.36150575,23.3528427,23.33097939,23.43162715,23.45343974,23.54852494
Pden_3650,20.79073455,20.73166522,20.82544458,20.73323205,20.68077883,20.70480178
Pden_3652,22.22559767,22.22482073,22.12703707,22.23966549,22.28196258,22.19738502
Pden_3653,21.80612164,21.37179922,21.75725087,21.6799326,21.16810118,21.14616704
groEL2,25.09138566,24.92023986,25.02422876,24.9524272,25.20248288,24.57931273
Pden_3655,17.68226008,17.65183688,17.69705706,17.75154872,17.85444391,17.62771347
Pden_3656,20.50583072,20.53031452,20.49231766,20.47079821,20.4778604,20.53954308
Pden_3657,19.20955104,19.1396257,19.07547638,19.20631141,19.15922357,19.1762573
Pden_3659,23.54084446,23.55715356,23.48157693,23.44217498,23.5613626,23.61680261
Pden_3660,21.69976056,21.56322561,21.48241438,21.46500623,21.37934102,21.39210749
Pden_3661,17.83745507,17.9896676,17.94409523,17.86032874,17.87062911,17.995098
Pden_3662,21.31099097,21.34968618,21.30234177,21.27880154,21.22764681,21.18830502
Pden_3663,17.59441074,17.55624899,17.46024578,17.58927927,17.37352788,17.25515985
Pden_3664,19.72764535,19.67859568,19.599427,19.49820272,19.5225337,19.64265637
Pden_3665,19.36990231,19.32791485,19.33615405,19.47399937,19.24011802,19.40027422
ispDF,21.67124961,21.69455333,21.71535796,21.7908667,21.82604511,21.81014261
rpiA,22.36941161,22.3695603,22.26858325,22.37561382,22.27405756,22.38363131
Pden_3669,22.29965569,22.27770583,22.3261228,22.34895561,22.4127782,22.27208698
Pden_3670,17.48954465,17.33981284,17.71395008,17.2621802,17.32571304,17.1519425
Pden_3671,16.6522859,16.67656371,17.08665726,16.68948254,16.54408135,16.6894689
